0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
13119.0,16165.0,1114.3,12191.0,10800.8,1252.9,9625.7,16782.3,8404.7,8195.9,11641.6,9962.3,7436.7,4758.4,10741.7,6214.9,16241.2,8383.9,16862.7,0.0,11857.7,13036.8,22083.1,19356.3,16273.6,11485.1,11925.4,87618.3,119936.3,121201.2,86038.4,114072.7,22804.8,23543.0,10931.5,34197.4,626741.8,201782.1,193471.8,136592.5,121310.7,126604.0,387239.8,198245.0,385720.6,322123.8,105156.2,105152.6,292287.6,5633.0
24372.6,10739.1,12367.9,5309.6,1974.4,12852.5,2439.4,8138.3,5795.8,5826.3,1550.1,1715.7,4537.4,7807.2,988.9,5688.0,7686.9,3708.0,11436.8,11619.4,0.0,2773.2,20314.0,11503.7,10847.7,15488.0,4051.0,98871.9,131189.8,132454.8,97292.0,125326.3,34058.4,34796.6,22185.1,45451.0,618889.2,193929.6,185619.3,128739.9,113458.2,118751.4,398493.4,190392.5,377868.1,314271.3,97303.7,97300.1,284435.1,6323.6
25445.9,9515.3,13441.3,4787.6,4127.7,13925.9,3512.8,7832.6,6869.1,6899.7,3681.4,3597.8,5610.8,10301.1,2186.1,6761.3,7220.4,4781.4,10118.5,12692.8,1974.4,0.0,18363.1,9552.8,9658.6,16724.0,3541.8,99945.3,132263.2,133528.1,98365.4,126399.7,31037.3,31775.5,23258.4,46524.4,616938.3,191978.7,183668.3,126789.0,111507.3,116800.5,396020.5,188441.6,375917.2,312320.4,95352.8,95349.2,282484.2,8898.2
28810.5,6595.0,22688.0,11674.1,21937.4,23172.6,15534.5,8384.1,14635.8,15187.1,21795.2,15871.0,15427.5,19316.3,18855.9,16008.1,9118.3,15072.1,5828.8,21939.5,19365.8,17719.9,0.0,10242.0,5786.5,18032.0,12794.4,108416.6,140734.5,141999.5,106836.7,134871.0,32027.8,32766.1,31790.1,51862.8,599774.2,177556.0,173802.3,116923.0,94343.2,99636.5,397011.1,171277.5,361494.5,297897.7,83364.6,83361.1,277563.9,18202.0
32160.1,7392.9,20155.4,8116.5,13116.1,20640.0,11336.8,4120.2,12103.2,12601.4,12973.9,12007.6,12894.9,16783.7,10034.6,13475.4,4900.0,11493.8,7094.9,19406.9,10544.5,8898.6,10460.3,0.0,9177.4,20416.7,8112.1,111118.8,143436.7,144701.6,109538.8,137573.1,34730.0,35468.2,29972.5,53238.5,609035.5,184075.0,175764.7,118885.4,103604.5,108897.7,399713.3,180538.7,368013.6,304416.8,87449.1,87445.6,274580.6,15669.4
24347.5,1516.1,16983.9,5970.0,12058.3,17468.5,9830.4,4731.8,8931.7,9483.1,11588.3,10166.9,9723.4,13612.2,9896.7,10304.0,4732.8,9368.0,2115.8,16235.4,10969.5,9959.4,5881.2,8396.4,0.0,12277.9,7090.4,103953.6,136271.5,137536.5,102373.7,130408.0,27564.9,28303.1,26801.1,47399.8,605867.2,183648.9,182451.4,125572.1,100436.2,105729.4,392548.1,177370.5,367587.5,303990.7,89457.6,89454.1,281267.3,12497.9
11493.3,13595.6,11893.3,12741.0,16196.2,12541.2,13710.4,15352.8,9977.1,9378.9,15726.3,14046.9,12360.4,13388.7,14522.7,11548.0,15169.6,12710.8,14293.2,11288.2,15686.1,16553.0,18066.9,19906.2,12167.7,0.0,13731.9,91099.4,123417.3,124682.2,89519.5,117553.8,14710.6,15448.8,14472.8,34545.6,614708.4,192490.2,194021.7,137142.4,109277.4,114570.6,379693.9,186211.7,376428.7,312831.9,98298.8,98295.3,292498.1,12916.8
25121.0,5872.0,13116.3,1583.0,5887.5,13601.0,3923.3,5169.6,5905.9,6404.1,5463.1,4548.3,5285.9,10586.5,3496.9,6436.4,4718.2,4183.6,6475.3,12367.9,4105.9,3548.6,16481.8,7671.5,6682.3,14219.5,0.0,104921.5,137239.4,138504.3,103341.6,131375.9,28532.7,29270.9,22933.5,46199.4,615057.0,190097.3,181787.0,124907.7,109626.0,114919.2,393516.0,186560.2,374035.9,310439.1,93471.4,93467.9,280602.9,9472.1
87969.8,105466.8,85435.2,104167.1,96751.1,86563.7,95576.1,107224.1,101403.3,100805.0,97592.0,95912.7,93387.1,90708.8,96692.1,92165.3,107040.9,94334.3,106164.5,86622.3,97808.1,107979.2,108495.9,111332.4,104038.9,91426.2,105158.1,0.0,44863.7,39226.4,12770.3,32098.0,77031.2,76790.8,75565.7,55289.7,683972.8,261754.6,286788.9,229909.5,178541.8,152214.4,335398.6,255476.1,445693.1,382096.3,167563.3,167559.7,361762.5,91583.4
119791.8,137288.8,117257.2,135989.1,128573.1,118385.6,127398.1,139046.1,133225.3,132627.0,129414.0,127734.6,125209.0,122530.8,128514.0,123987.3,138862.8,126156.3,137986.5,118444.3,129630.0,139801.2,140317.9,143154.3,135860.9,123248.1,136980.0,46315.5,0.0,19834.9,34355.3,16691.8,108853.2,108612.7,107387.7,87111.7,715794.8,293576.5,318610.8,261731.5,210363.8,184036.4,309594.0,287298.1,477515.1,413918.3,199385.2,199381.7,393584.5,123405.3
121362.4,138859.4,118827.9,137559.8,130143.8,119956.3,128968.8,140616.7,134795.9,134197.7,130984.6,129305.3,126779.7,124101.4,130084.7,125557.9,140433.5,127727.0,139557.1,120014.9,131200.7,141371.8,141888.6,144725.0,137431.6,124818.8,138550.7,39893.4,19799.7,0.0,40031.3,9675.4,110423.9,110183.4,108958.3,88682.4,717365.5,295147.2,320181.5,263302.2,211934.5,185607.1,329210.4,288868.8,479085.8,415488.9,200955.9,200952.3,395155.1,124976.0
85791.1,103288.1,83256.5,101988.4,94572.5,84385.0,93397.4,105045.4,99224.6,98626.4,95413.3,93734.0,91208.4,88530.1,94513.4,89986.6,104862.2,92155.6,103985.8,84443.6,95629.4,105800.5,106317.2,109153.7,101860.2,89247.5,102979.4,12314.9,34433.1,40483.9,0.0,33355.5,74852.5,74612.1,73387.0,53111.0,681794.1,259575.9,284610.2,227730.8,176363.1,150035.7,322885.0,253297.4,443514.4,379917.6,165384.6,165381.0,359583.8,89404.7
113971.7,131468.7,111437.1,130169.0,122753.0,112565.6,121578.0,133226.0,127405.2,126807.0,123593.9,121914.5,119389.0,116710.7,122694.0,118167.2,133042.8,120336.2,132166.4,112624.2,123810.0,133981.1,134497.8,137334.3,130040.8,117428.1,131160.0,32502.7,16911.8,9463.5,32640.5,0.0,103033.1,102792.7,101567.6,81291.6,709974.8,287756.4,312790.8,255911.4,204543.7,178216.3,326322.4,281478.0,471695.0,408098.2,193565.2,193561.6,387764.4,117585.2
11713.0,28631.5,21987.1,27331.9,30787.1,23053.2,28301.3,30388.8,24568.0,23969.8,30317.2,28637.8,26951.3,27260.7,29113.6,26138.9,30205.6,27301.7,29329.2,23174.2,30277.0,31143.9,31660.7,34497.1,27203.6,14590.9,28322.8,76608.4,108926.3,110191.2,75028.4,103062.7,0.0,957.8,14015.1,27546.0,613201.7,190983.4,205078.1,148198.8,107770.6,113063.9,365202.9,184704.9,374921.9,311325.1,96792.1,96788.5,290991.3,28135.3
12598.9,29517.4,22873.1,28217.8,31673.0,23939.1,29187.2,31274.7,25453.9,24855.7,31203.1,29523.7,27837.2,28146.6,29999.5,27024.8,31091.5,28187.6,30215.1,24060.1,31162.9,32029.8,32546.6,35383.0,28089.6,15476.8,29208.7,76531.7,108849.6,110114.5,74951.7,102986.0,1081.8,0.0,14901.0,27469.3,614087.6,191869.3,205964.0,149084.7,108656.5,113949.8,365126.2,185590.8,375807.8,312211.0,97678.0,97674.4,291877.2,29021.2
8721.5,26624.1,9943.9,22650.1,21259.8,11072.3,20084.8,27241.4,18863.8,18655.0,22100.7,20421.3,17895.7,15217.5,21200.7,16673.9,26700.2,18843.0,27321.7,11131.0,22316.7,23495.9,31471.6,29815.3,27014.6,14401.8,22384.5,75301.2,107619.1,108884.0,73721.2,101755.5,14105.3,14843.5,0.0,21880.2,628113.1,205894.8,203930.8,147051.5,122682.1,127975.3,376037.9,199616.4,389833.4,326236.6,111703.5,111700.0,302746.7,16092.0
28795.9,48516.9,32123.0,44829.2,43439.0,33251.5,42263.9,50274.2,40176.0,39416.9,44279.8,42600.5,40074.9,37396.6,43379.9,38853.1,50090.9,41022.1,49214.5,33310.1,44495.9,45675.0,51546.0,51994.5,47089.0,34476.2,44563.6,54513.0,86830.9,88095.8,52933.1,80967.4,27606.1,27365.7,22253.5,0.0,634530.9,212312.7,237347.0,180467.6,129099.9,120049.3,360100.4,206034.2,396251.2,332654.4,118121.4,118117.8,312320.6,38271.2
626451.5,607332.7,624211.8,615776.5,620776.1,624696.4,618996.8,609080.2,616159.6,616710.9,620633.9,619667.6,616951.3,620840.1,617694.6,617531.9,609894.9,619153.8,606632.4,623463.3,618204.5,616558.6,600330.6,609080.7,606860.1,615673.0,615772.1,683993.6,716311.5,717576.4,682413.6,710448.0,613596.3,614334.5,629431.1,634916.3,0.0,470257.6,637679.6,622713.1,530595.3,535888.5,386657.2,429821.7,323618.0,380072.3,566522.3,566518.7,438167.1,619725.8
202589.3,183470.6,202791.5,190752.6,195752.3,203276.1,193973.0,186931.1,194739.3,195237.6,195610.0,194643.8,195531.0,199419.9,192670.8,196111.6,187710.9,194130.0,182770.3,202043.0,193180.6,191534.8,176468.5,184056.9,182997.9,191810.8,190748.3,261275.0,293592.9,294857.8,259695.1,287729.4,190877.7,191615.9,205568.9,212197.6,471358.6,0.0,167811.1,153248.3,140560.2,145853.4,333289.5,40490.9,184336.8,120740.0,97057.5,97053.9,135260.0,198305.5
202291.5,181527.6,194208.1,182169.2,187168.9,194692.7,185389.5,178347.7,186155.9,186654.1,187026.6,186060.4,186947.6,190836.4,184087.4,187528.2,179127.5,185546.5,180827.3,193459.6,184597.2,182951.3,173762.6,175473.5,182791.4,191513.0,182164.8,286279.0,318596.9,319861.9,284699.1,312733.4,205508.8,206247.1,204025.3,237201.7,639205.8,167840.1,0.0,66643.8,216188.8,221482.0,574873.5,208338.0,297953.3,284574.3,115410.9,115407.3,175560.1,189722.1
146132.7,125368.7,138049.2,126010.3,131010.0,138533.8,129230.7,122188.8,129997.0,130495.3,130867.7,129901.5,130788.7,134677.6,127928.5,131369.3,122968.6,129387.7,124668.4,137300.7,128438.4,126792.5,117603.7,119314.6,126632.5,135354.1,126006.0,230120.2,262438.1,263703.0,228540.2,256574.5,149350.0,150088.2,147866.4,181042.8,624800.3,114536.1,64815.8,0.0,160029.9,165323.1,518714.7,193932.5,294867.2,231270.4,59252.0,59248.4,150473.4,133563.2
120822.4,101703.6,118582.6,110147.4,115147.0,119067.3,113367.7,103451.1,110530.5,111081.8,115004.8,114038.5,111322.2,115211.0,112065.5,111902.7,104265.7,113524.7,101003.3,117834.2,112575.4,110929.5,94701.5,103451.6,101231.0,110043.9,110143.0,178364.5,210682.4,211947.3,176784.5,204818.8,107967.2,108705.4,123801.9,129287.1,530205.7,140900.0,216256.1,159376.8,0.0,19124.9,319836.5,101708.9,323861.6,260264.8,97030.5,97027.0,291229.8,114096.7
126115.7,106996.9,123875.9,115440.6,120440.3,124360.5,118661.0,108744.3,115823.7,116375.1,120298.0,119331.8,116615.4,120504.3,117358.8,117196.0,109559.0,118818.0,106296.6,123127.4,117868.6,116222.7,99994.8,108744.9,106524.2,115337.1,115436.3,151933.4,184251.3,185516.2,150353.4,178387.8,113260.5,113998.7,129095.2,120239.1,535499.0,146193.3,221549.4,164670.0,19124.9,0.0,303116.2,107002.2,329154.9,265558.1,102323.8,102320.2,296523.0,119389.9
376326.3,393823.3,386600.4,392523.6,397916.3,387666.5,393493.0,395580.6,389759.8,389161.6,395508.9,393829.6,392143.0,391874.0,394305.3,393330.5,395397.4,392493.5,394521.0,387787.5,395468.8,396335.7,396852.4,399688.9,392395.4,379782.7,393514.6,335213.1,309912.0,329404.4,323100.3,326261.4,365387.7,365147.3,378628.3,360515.9,386552.1,331859.9,575145.4,518266.0,319740.0,303019.7,0.0,291424.0,438854.7,453661.7,455919.8,455916.2,511742.1,392748.5
197915.8,178797.0,195676.0,187240.7,192240.4,196160.6,190461.1,180544.5,187623.8,188175.2,192098.1,191131.9,188415.5,192304.4,189158.9,188996.1,181359.1,190618.1,178096.7,194927.5,189668.7,188022.8,171794.9,180545.0,178324.3,187137.3,187236.4,255457.8,287775.7,289040.7,253877.9,281912.2,185060.6,185798.8,200895.3,206380.5,429251.6,40844.3,208266.4,193299.8,102059.5,107352.7,291182.5,0.0,223806.0,160209.1,137109.0,137105.4,174729.1,191190.0
386691.2,367572.4,386893.3,374854.5,379854.1,387377.9,378074.8,371032.9,378841.2,379339.4,379711.8,378745.6,379632.9,383521.7,376772.6,380213.4,371812.7,378231.8,366872.2,386144.8,377282.5,375636.6,360570.3,368158.7,367099.8,375912.7,374850.1,445376.8,477694.8,478959.7,443796.9,471831.2,374979.6,375717.8,389670.7,396299.5,322949.8,184100.1,297841.0,294828.0,323888.9,329182.1,438346.6,223819.6,0.0,63949.3,281159.3,281155.8,122044.1,382407.4
323009.6,303890.8,323211.8,311172.9,316172.6,323696.4,314393.3,307351.4,315159.6,315657.8,316030.3,315064.1,315951.3,319840.2,313091.1,316531.9,308131.2,314550.3,303190.6,322463.3,313600.9,311955.0,296888.8,304477.2,303418.2,312231.1,311168.6,381695.3,414013.2,415278.1,380115.3,408149.7,311298.0,312036.2,325989.2,332617.9,379771.5,120418.6,284407.7,231146.4,260207.3,265500.6,453699.0,160138.0,63756.1,0.0,217477.8,217474.2,92933.0,318725.8
108459.7,93279.0,105959.5,93920.6,98920.3,106444.1,97141.0,90099.1,97907.3,98405.6,98778.0,97811.8,98699.0,102587.9,95838.8,99279.6,90878.9,97298.0,92578.7,105211.0,96348.6,94702.7,82338.8,87224.9,88868.2,97681.2,93916.3,167145.3,199463.2,200728.2,165565.4,193599.7,96748.1,97486.3,111439.2,118068.0,568154.1,97431.0,115681.3,58801.9,97055.1,102348.3,455739.8,137286.4,281369.6,217772.8,0.0,470.2,190654.9,101473.5
108463.2,93282.5,105963.1,93924.2,98923.8,106447.7,97144.5,90102.6,97910.9,98409.1,98781.6,97815.3,98702.6,102591.4,95842.3,99283.1,90882.4,97301.5,92582.3,105214.6,96352.2,94706.3,82342.4,87228.4,88871.8,97684.7,93919.8,167148.9,199466.8,200731.7,165569.0,193603.3,96751.6,97489.8,111442.8,118071.5,568157.8,97434.6,115684.8,58805.5,97058.6,102351.9,455743.4,137290.0,281373.1,217776.3,3.6,0.0,190658.5,101477.1
302959.5,280946.6,293627.1,281588.3,286587.9,294111.8,284808.6,277766.7,285574.9,286073.2,286445.6,285479.4,286366.7,290255.5,283506.4,286947.2,278546.5,284965.6,280246.3,292878.6,284016.3,282370.3,273181.6,274892.5,282210.4,292181.0,281583.9,361645.2,393963.1,395228.0,360065.3,388099.6,291247.9,291986.1,303444.3,312567.8,438349.0,134989.2,175883.6,150675.0,291554.9,296848.2,511987.8,174708.6,122333.6,93205.4,190777.0,190773.4,0.0,289141.2
18170.8,12298.1,6166.1,8324.1,5617.0,6650.7,5758.8,12915.4,4537.8,4329.0,5910.7,5133.0,3569.8,1573.7,6874.8,2348.0,12374.3,4517.0,12995.8,5417.6,6970.2,9169.9,18216.2,15489.4,12406.7,13120.8,8058.5,92670.1,124988.0,126252.9,91090.2,119124.5,27856.6,28594.8,15983.2,39249.2,622874.8,197915.2,189604.9,132725.5,117443.8,122737.1,392291.6,194378.1,381853.7,318256.9,101289.3,101285.7,288420.7,0.0
