0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
1487.6,671.4,565.4,558.5,618.5,444.2,572.1,331.8,49.0,508.8,0.0,517.1,308.4,478.4,336.2,326.6,465.0,788.2,591.3,699.8,309.3,431.7,1236.2,659.9,673.0,149.7,327.0,237.8,7380.6,8245.8,7382.3,7689.8,6664.8,1821.5,879.9,1739.0,2918.0,10769.2,14234.5,9167.0,9731.7,5716.6,24048.1,20395.5,17607.5,16071.8,5174.1,15008.7,13644.2
1634.3,993.4,887.4,90.1,198.0,408.7,209.1,358.3,433.4,499.3,509.2,0.0,653.2,296.3,521.0,168.3,199.8,718.1,913.3,846.5,654.1,443.5,1676.0,1075.8,576.0,487.2,784.6,339.5,7527.3,8392.5,7529.0,7836.5,6811.5,2261.3,1026.6,2178.8,3240.0,10915.9,14457.5,9489.0,10053.7,6038.6,24370.1,20618.5,17929.5,16393.8,5496.1,15330.7,13966.2
1775.0,409.8,303.8,707.6,701.3,731.6,660.6,619.2,348.3,519.4,339.4,660.8,0.0,545.0,623.6,614.0,592.1,674.6,329.7,987.2,103.4,464.1,1087.8,607.4,596.4,261.4,473.5,386.2,7553.3,8418.5,7555.0,7862.5,6837.5,1706.5,1167.3,1624.0,2656.4,10941.9,14253.0,8905.4,9470.1,5455.0,23786.5,20414.0,17345.9,15810.2,4912.5,14747.1,13382.6
1801.4,757.9,695.6,289.9,202.9,689.9,162.2,593.1,439.6,209.9,558.9,287.1,589.3,0.0,650.0,372.2,185.5,470.8,677.8,1013.6,590.2,183.4,1425.3,1107.3,334.6,511.7,801.9,328.9,7694.4,8559.6,7696.1,8003.6,6978.6,2054.4,1193.7,1971.9,2993.9,11083.0,14624.6,9242.9,9807.6,5792.5,24124.0,20785.6,17683.4,16147.7,5250.0,15084.6,13720.1
1253.0,961.7,855.7,493.3,634.5,228.2,639.3,160.0,356.8,699.7,370.0,482.9,598.7,661.2,0.0,336.3,597.7,940.1,881.6,465.2,599.6,614.5,1526.5,903.9,863.9,440.0,518.6,400.8,7146.0,8011.2,7147.7,7455.2,6430.2,2111.8,645.3,2029.3,3208.3,10534.6,14076.2,9457.3,10022.0,6006.9,24338.4,20237.2,17897.8,16362.1,5464.4,15299.0,13934.5
1500.7,944.4,838.4,240.4,354.0,333.3,345.9,220.9,340.1,489.7,371.7,218.9,600.4,391.3,352.7,0.0,261.4,791.4,864.3,712.9,601.3,433.9,1528.2,951.9,646.3,393.9,627.9,290.5,7393.7,8258.9,7395.4,7702.9,6677.9,2113.5,893.0,2031.0,3191.0,10782.3,14323.9,9440.0,10004.7,5989.6,24321.1,20484.9,17880.5,16344.8,5447.1,15281.7,13917.2
1732.5,828.6,762.0,217.3,192.1,588.8,135.4,490.0,394.2,308.8,496.4,194.3,530.0,138.4,581.1,269.1,0.0,587.2,748.5,944.7,530.9,254.1,1508.0,1048.0,451.0,452.4,756.5,263.2,7625.5,8490.7,7627.2,7934.7,6909.7,2137.1,1124.8,2054.6,3076.6,11014.1,14555.7,9325.6,9890.3,5875.2,24206.7,20716.7,17766.1,16230.4,5332.7,15167.3,13802.8
2091.5,643.0,675.9,516.3,421.9,916.3,381.0,865.9,729.7,331.1,849.0,513.5,758.3,353.5,940.1,661.3,457.7,0.0,562.9,1303.7,758.7,387.0,1276.2,1262.7,102.9,777.8,1082.1,619.0,7984.5,8849.7,7986.2,8293.7,7268.7,1905.3,1483.8,1822.8,2844.8,11373.1,14908.3,9093.8,9658.5,5643.4,23974.9,21069.3,17534.3,15998.6,5100.9,14935.5,13571.0
2004.9,80.1,213.5,935.1,851.3,961.5,810.4,849.1,578.2,546.9,569.3,888.3,381.6,742.8,853.5,843.9,819.6,544.7,0.0,1217.1,382.0,573.2,873.2,886.0,485.4,491.3,703.4,613.7,7831.9,8697.1,7833.6,8141.1,7116.1,1502.3,1397.2,1419.8,2441.8,11220.5,14531.6,8690.8,9255.5,5240.4,23571.9,20692.6,17131.3,15595.6,4697.9,14532.5,13168.0
898.2,1303.2,1197.2,868.6,1009.8,465.4,1014.6,537.9,698.3,1041.2,711.5,858.2,940.2,1002.7,466.6,714.0,942.3,1281.6,1223.1,0.0,941.1,956.0,1868.0,1134.3,1205.4,781.5,804.0,742.3,6791.2,7656.4,6792.9,7100.4,6075.4,2453.3,290.5,2370.8,3549.8,10179.8,13721.4,9798.8,10363.5,6348.4,24679.9,19882.4,18239.3,16703.6,5805.9,15640.5,14276.0
1698.6,456.6,350.6,630.6,642.6,655.2,593.1,542.8,271.9,555.2,263.0,583.8,126.0,523.4,547.2,537.6,515.1,723.2,376.5,910.8,0.0,476.7,1134.6,644.0,645.0,185.0,397.1,309.2,7574.0,8439.2,7575.7,7883.2,6858.2,1743.1,1090.9,1660.6,2703.2,10962.6,14273.7,8952.2,9516.9,5501.8,23833.3,20434.7,17392.7,15857.0,4959.3,14793.9,13429.4
1742.4,629.4,567.1,445.1,373.0,710.2,332.3,586.7,414.9,100.1,506.3,414.1,518.3,213.6,591.0,458.8,306.1,381.8,549.3,954.6,518.7,0.0,1293.2,1022.7,260.7,451.0,777.2,304.2,7635.4,8500.6,7637.1,7944.6,6919.6,1922.3,1134.7,1839.8,2861.8,11024.0,14565.6,9110.8,9675.5,5660.4,23991.9,20726.6,17551.3,16015.6,5117.9,14952.5,13588.0
1980.7,962.3,1019.7,1668.3,1573.9,1617.7,1533.0,1505.3,1234.4,1273.7,1225.5,1628.9,1038.4,1472.5,1509.7,1500.1,1560.2,1267.3,943.9,1873.3,1084.1,1333.3,0.0,1041.5,1208.0,1179.7,1351.6,1354.3,7708.2,8573.4,7709.9,8017.4,6992.4,905.2,2053.4,822.7,1844.7,11096.8,14407.9,8709.7,8658.4,4643.3,23051.3,20568.9,16610.7,15548.6,4271.2,14485.5,12570.9
1274.1,892.4,760.5,1089.5,1133.3,899.4,1083.8,869.6,626.4,1002.0,587.6,1048.1,482.6,1008.3,822.4,892.1,981.6,1157.2,812.3,1097.9,528.3,946.7,1031.4,0.0,1079.0,607.2,327.0,768.8,7033.1,7898.3,7034.8,7342.3,6317.3,1484.1,1278.0,1429.0,2713.4,10421.7,13732.8,9388.0,9527.1,5512.0,23920.0,19893.8,17479.4,16292.8,5139.9,15229.7,13439.6
1988.6,568.8,601.7,541.0,446.6,941.0,405.7,832.9,626.8,229.9,746.1,538.2,682.2,359.2,837.2,637.5,450.8,165.7,488.7,1200.8,682.6,285.8,1202.0,1186.6,0.0,687.0,989.1,516.1,7881.6,8746.8,7883.3,8190.8,7165.8,1831.1,1380.9,1748.6,2770.6,11270.2,14811.8,9019.6,9584.3,5569.2,23900.7,20972.8,17460.1,15924.4,5026.7,14861.3,13496.8
1591.4,575.6,469.6,551.2,605.8,548.0,549.1,435.6,160.9,499.1,153.7,509.8,212.6,468.7,440.0,361.2,442.0,750.2,495.5,803.6,213.5,422.0,1190.6,660.3,663.3,0.0,394.4,230.5,7484.4,8349.6,7486.1,7793.6,6768.6,1775.9,983.7,1693.4,2822.2,10873.0,14271.0,9071.2,9635.9,5620.8,23952.3,20432.0,17511.7,15976.0,5078.3,14912.9,13548.4
1414.2,784.5,678.5,857.8,913.7,614.3,857.0,542.6,354.7,807.0,305.7,816.4,421.5,776.6,514.7,621.0,749.9,1051.1,704.4,812.8,422.4,729.9,1364.3,393.1,971.2,416.0,0.0,537.1,7207.8,8073.0,7209.5,7517.0,6492.0,1817.0,992.9,1761.9,3031.1,10596.4,13907.5,9280.1,9844.8,5829.7,24161.2,20068.5,17720.6,16184.9,5287.2,15121.8,13757.3
1585.4,653.9,547.9,371.3,419.6,553.2,362.9,429.7,162.9,358.1,282.2,324.5,313.7,319.6,434.0,326.9,255.8,598.5,573.8,797.6,314.6,272.9,1331.9,831.7,522.3,210.5,525.2,0.0,7478.4,8343.6,7480.1,7787.6,6762.6,1930.8,977.7,1848.3,2900.5,10867.0,14408.6,9149.5,9714.2,5699.1,24030.6,20569.6,17590.0,16054.3,5156.6,14991.2,13626.7
6298.6,7775.3,7662.0,7672.8,7814.0,7269.6,7818.8,7342.1,7418.2,7845.4,7369.2,7662.4,7384.1,7806.9,7270.8,7518.2,7746.5,8058.7,7713.8,6929.4,7429.8,7760.2,7652.6,6946.9,7980.5,7434.4,7063.5,7546.5,0.0,971.3,34.3,341.8,758.0,7953.9,6736.4,7897.4,7382.0,4765.3,10534.9,15357.5,14195.7,10180.6,28588.6,16695.9,22148.0,21085.9,9808.5,20022.8,18108.2
7187.3,8664.0,8550.7,8561.5,8702.7,8158.3,8707.5,8230.8,8306.9,8734.1,8257.9,8551.1,8272.8,8695.6,8159.5,8406.9,8635.2,8947.4,8602.5,7818.1,8318.5,8648.9,8541.3,7835.6,8869.2,8323.1,7952.2,8435.2,962.9,0.0,997.2,759.6,1646.7,8842.6,7625.1,8786.1,8270.7,4701.6,10894.4,16246.2,15084.4,11069.3,29477.3,17055.4,23036.7,21974.6,10697.2,20911.5,18996.9
6317.6,7794.3,7681.0,7691.8,7833.0,7288.6,7837.8,7361.1,7437.2,7864.4,7388.2,7681.4,7403.1,7825.9,7289.8,7537.2,7765.5,8077.7,7732.8,6948.4,7448.8,7779.2,7671.6,6965.9,7999.5,7453.4,7082.5,7565.5,38.1,952.8,0.0,307.5,777.0,7972.9,6755.4,7916.4,7401.0,4781.5,10551.1,15376.5,14214.7,10199.6,28607.6,16712.1,22167.0,21104.9,9827.5,20041.8,18127.2
6607.2,8083.9,7970.6,7981.4,8122.6,7578.2,8127.4,7650.7,7726.8,8154.0,7677.8,7971.0,7692.7,8115.5,7579.4,7826.8,8055.1,8367.3,8022.4,7238.0,7738.4,8068.8,7961.2,7255.5,8289.1,7743.0,7372.1,7855.1,349.2,766.5,394.6,0.0,1066.6,8262.5,7045.0,8206.0,7690.6,4934.2,10703.8,15666.1,14504.3,10489.2,28897.2,16864.8,22456.6,21394.5,10117.1,20331.4,18416.8
5568.2,7044.9,6931.6,6942.4,7083.6,6539.2,7088.4,6611.7,6687.8,7115.0,6638.8,6932.0,6653.7,7076.5,6540.4,6787.8,7016.1,7328.3,6983.4,6199.0,6699.4,7029.8,6922.2,6216.5,7250.1,6704.0,6333.1,6816.1,846.2,1711.4,847.9,1155.4,0.0,7223.5,6006.0,7167.0,6651.6,5134.8,10904.4,14627.1,13465.3,9450.2,27858.2,17065.4,21417.6,20355.5,9078.1,19292.4,17377.8
2273.8,1601.7,1659.1,2315.1,2223.1,2257.1,2182.2,2144.7,1873.8,1922.9,1864.9,2268.3,1677.8,2121.7,2149.1,2139.5,2199.6,1916.5,1593.1,2512.7,1723.5,1982.5,977.6,1437.9,1857.2,1819.1,1764.9,1993.7,8001.3,8866.5,8003.0,8310.5,7285.5,0.0,2510.4,156.8,1614.9,11389.9,14701.0,9305.6,8428.6,4413.5,22821.5,20862.0,16380.9,15318.8,4041.4,14255.7,12341.1
680.0,1487.4,1381.4,1052.8,1194.0,649.6,1198.8,722.1,882.5,1225.4,895.7,1042.4,1124.4,1186.9,650.8,898.2,1126.5,1465.8,1407.3,309.4,1125.3,1140.2,2052.2,1318.5,1389.6,965.7,988.2,926.5,6573.0,7438.2,6574.7,6882.2,5857.2,2490.7,0.0,2434.2,3718.6,9961.6,13503.2,9983.0,10532.3,6517.2,24864.1,19664.2,18423.5,16887.8,5990.1,15824.7,14444.8
2262.8,1498.1,1555.5,2211.5,2119.5,2153.5,2078.6,2041.1,1770.2,1819.3,1761.3,2164.7,1574.2,2018.1,2045.5,2035.9,2096.0,1812.9,1489.5,2409.1,1619.9,1878.9,874.0,1426.9,1753.6,1715.5,1753.9,1890.1,7990.3,8855.5,7992.0,8299.5,7274.5,82.5,2499.4,0.0,1564.6,11378.9,14690.0,9202.0,8378.3,4363.2,22771.2,20851.0,16330.6,15268.5,3991.1,14205.4,12290.8
3518.9,2519.4,2641.8,3201.3,3106.9,3339.6,3066.0,3227.2,2956.3,2806.7,2947.4,3198.5,2760.3,3005.5,3231.6,3222.0,3097.1,2800.3,2476.9,3595.2,2785.4,2866.3,1861.4,2683.0,2741.0,2894.7,3010.0,3017.1,7311.9,8177.1,7313.6,7621.1,6596.1,1608.4,3755.5,1547.5,0.0,10700.5,14011.6,8039.5,7080.4,3065.3,21270.6,20172.6,14830.0,13767.9,2490.5,12704.8,10992.9
9638.2,11114.9,11001.6,11012.4,11153.6,10609.2,11158.4,10681.7,10757.8,11185.0,10708.8,11002.0,10723.7,11146.5,10610.4,10857.8,11086.1,11398.3,11053.4,10269.0,10769.4,11099.8,10992.2,10286.5,11320.1,10774.0,10403.1,10886.1,4813.4,4721.3,4836.8,4974.7,5107.1,11293.5,10076.0,11237.0,10721.6,0.0,10679.4,18697.1,17535.3,13520.2,31928.2,16840.4,25487.6,24425.5,13148.1,23362.4,21447.8
12950.7,14427.4,14314.1,14456.5,14597.7,14053.3,14568.0,14125.8,14070.3,14518.0,14021.3,14446.1,14036.2,14487.6,14054.5,14301.9,14460.9,14710.8,14365.9,13713.1,14081.9,14440.9,14304.7,13599.0,14632.6,14086.5,13715.6,14248.1,10551.3,10890.9,10574.7,10712.6,10845.0,14606.0,13490.5,14549.5,14034.1,10676.3,0.0,22009.6,18346.2,15213.1,32341.0,6359.3,28800.1,27738.0,16460.6,26674.9,21724.4
10422.4,8612.7,8739.9,9294.6,9200.2,9458.2,9159.3,9345.8,9074.9,8900.0,9066.0,9291.8,8878.3,9098.8,9350.2,9340.6,9190.4,8893.6,8570.2,9713.8,8878.7,8959.6,8580.7,9382.7,8834.3,8988.0,9200.1,9110.4,15294.0,16159.2,15295.7,15603.2,14578.2,9124.7,9893.9,9042.2,8028.2,18682.6,21993.7,0.0,12252.0,10127.2,23006.2,28154.7,17542.8,12138.7,5707.1,8077.4,16257.9
10501.5,9502.0,9624.4,10183.9,10089.5,10322.2,10048.6,10209.8,9938.9,9789.3,9930.0,10181.1,9742.9,9988.1,10214.2,10204.6,10079.7,9782.9,9459.5,10577.8,9768.0,9848.9,8844.0,9665.6,9723.6,9877.3,9992.6,9999.7,14294.5,15159.7,14296.2,14603.7,13578.7,8591.0,10738.1,8530.1,7199.8,17683.1,18303.0,12250.9,0.0,4642.7,17434.6,19142.3,10994.0,12667.5,7259.8,12945.6,4030.5
6355.7,5356.2,5478.6,6038.1,5943.7,6176.4,5902.8,6064.0,5793.1,5643.5,5784.2,6035.3,5597.1,5842.3,6068.4,6058.8,5933.9,5637.1,5313.7,6432.0,5622.2,5703.1,4698.2,5519.8,5577.8,5731.5,5846.8,5853.9,10148.7,11013.9,10150.4,10457.9,9432.9,4445.2,6592.3,4384.3,3054.0,13537.3,15276.1,10154.1,4384.2,0.0,21447.0,21014.3,15006.4,15882.5,4605.1,14819.4,8296.7
24608.7,23442.2,23569.4,24124.1,24029.7,24287.7,23988.8,24175.3,23904.4,23729.5,23895.5,24121.3,23707.8,23928.3,24179.7,24170.1,24019.9,23723.1,23399.7,24543.3,23708.2,23789.1,22951.2,23772.8,23663.8,23817.5,24029.6,23939.9,28429.9,29295.1,28431.6,28739.1,27714.1,22698.2,24723.4,22637.3,21164.1,31818.5,32397.6,22782.2,17335.6,21564.6,0.0,26049.3,6843.2,11832.1,19155.7,14862.2,17842.9
19142.1,20618.8,20505.5,20647.9,20789.1,20244.7,20759.4,20317.2,20261.7,20709.4,20212.7,20637.5,20227.6,20679.0,20245.9,20493.3,20652.3,20902.2,20557.3,19904.5,20273.3,20632.3,20496.1,19790.4,20824.0,20277.9,19907.0,20439.5,16742.7,17082.3,16766.1,16904.0,17036.4,20797.4,19681.9,20740.9,20225.5,16867.7,6414.2,28201.0,19154.9,21284.9,25989.0,0.0,23827.9,28418.4,22652.0,30478.0,16807.7
18212.5,17046.0,17173.2,17727.9,17633.5,17891.5,17592.6,17779.1,17508.2,17333.3,17499.3,17725.1,17311.6,17532.1,17783.5,17773.9,17623.7,17326.9,17003.5,18147.1,17312.0,17392.9,16555.0,17376.6,17267.6,17421.3,17633.4,17543.7,22033.7,22898.9,22035.4,22342.9,21317.9,16302.0,18327.2,16241.1,14767.9,25422.3,28733.4,17491.0,10939.4,15168.4,6918.6,23847.0,0.0,7343.0,12759.5,9571.0,11446.7
17207.7,15566.6,15693.8,16248.5,16154.1,16412.1,16113.2,16299.7,16028.8,15853.9,16019.9,16245.7,15832.2,16052.7,16304.1,16294.5,16144.3,15847.5,15524.1,16667.7,15832.6,15913.5,15534.6,16336.6,15788.2,15941.9,16154.0,16064.3,21028.9,21894.1,21030.6,21338.1,20313.1,15297.2,16847.8,15236.3,13763.1,24417.5,27728.6,12136.2,12675.0,15862.1,12054.6,28456.4,7415.9,0.0,11442.0,4216.2,13182.3
5877.8,4583.6,4710.8,5265.5,5171.1,5429.1,5130.2,5316.7,5045.8,4870.9,5036.9,5262.7,4849.2,5069.7,5321.1,5311.5,5161.3,4864.5,4541.1,5684.7,4849.6,4930.5,4220.3,5041.9,4805.2,4958.9,5171.0,5081.3,9699.0,10564.2,9700.7,10008.2,8983.2,3967.3,5864.8,3906.4,2433.2,13087.6,16398.7,5623.3,7306.5,4532.2,19282.2,22559.7,12841.6,11351.7,0.0,10288.6,11312.4
16105.3,14464.2,14591.4,15146.1,15051.7,15309.7,15010.8,15197.3,14926.4,14751.5,14917.5,15143.3,14729.8,14950.3,15201.7,15192.1,15041.9,14745.1,14421.7,15565.3,14730.2,14811.1,14432.2,15234.2,14685.8,14839.5,15051.6,14961.9,19926.5,20791.7,19928.2,20235.7,19210.7,14194.8,15745.4,14133.9,12660.7,23315.1,26626.2,8073.5,12956.1,14759.7,15061.1,30474.4,9612.4,4193.6,10339.6,0.0,15200.3
13736.0,12736.5,12858.9,13418.4,13324.0,13556.7,13283.1,13444.3,13173.4,13023.8,13164.5,13415.6,12977.4,13222.6,13448.7,13439.1,13314.2,13017.4,12694.0,13812.3,13002.5,13083.4,12078.5,12900.1,12958.1,13111.8,13227.1,13234.2,17529.0,18394.2,17530.7,17838.2,16813.2,11825.5,13972.6,11764.6,10434.3,20917.6,21092.6,15607.7,3437.1,7877.2,17927.9,16823.3,11487.3,13160.8,10616.6,15220.4,0.0
