0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152
1905.9,613.9,365.9,1193.3,499.0,684.5,7797.8,876.0,452.3,284.0,0.0,554.2,251.5,567.0,750.3,481.1,1850.0,1096.2,8151.3,6443.6,123.9,9109.7,582.2,834.0,752.8,24291.9,23111.9,23239.4,9200.3,533.2,395.3,489.1,649.9,378.2,937.0,336.2,1064.7,543.4,1118.6,426.8,830.3,462.1,897.1,500.7,440.0,401.6,137.2,20926.6,5032.0,14728.8,1298.2,1341.6,481.4,461.8,122.8,200.6,127.5,7796.3,7813.2,8203.6,14288.3,14522.2,1780.0,2440.1,1862.7,1715.1,372.7,482.3,519.7,198.1,1255.0,536.5,594.7,3203.8,1533.1,597.0,19486.9,13088.3,20889.9,1059.2,597.5,655.6,14391.0,20802.2,9614.7,11187.5,19279.7,14292.4,9039.4,15661.0,9681.7,14892.1,17518.2,1234.8,1231.5,912.1,1098.6,807.4,937.1,771.9,794.6,431.0,566.3,611.9,749.2,723.7,669.7,956.3,535.7,982.1,576.1,600.8,7620.7,7341.0,9349.4,6915.0,3144.1,2226.6,1640.0,29962.0,236.1,290.1,225.3,739.2,1036.2,8664.3,7777.4,7083.5,7854.4,7805.8,8046.3,5057.1,1792.8,2500.9,17578.1,2801.6,923.0,6007.9,17478.8,16041.0,19158.7,23629.8,6319.9,5646.5,5432.2,6451.2,471.0,401.3,8108.6,5581.8,8405.9,7678.9,2017.5
1643.6,142.2,334.2,880.2,170.9,405.6,7535.5,428.4,152.0,348.6,504.4,0.0,324.4,110.4,331.1,203.8,2225.9,833.9,7889.0,6181.3,563.0,9518.5,410.7,547.0,493.9,24700.7,23520.7,23648.2,9609.1,61.7,238.4,123.1,412.9,188.4,489.4,273.7,802.4,68.4,856.3,202.5,593.3,176.6,595.9,89.8,195.9,218.6,471.2,20664.3,5440.8,14466.5,1035.9,1079.3,295.8,229.2,576.8,412.4,566.1,7534.0,7550.9,7941.3,14697.1,14931.0,2149.5,2247.5,2238.6,1452.8,273.7,298.2,883.7,436.6,1394.6,339.5,625.0,2941.5,1453.0,464.1,19895.7,13497.1,20627.6,677.8,628.3,767.2,14799.8,20539.9,10023.5,10925.2,19688.5,14701.2,9448.2,16069.8,10090.5,15300.9,17927.0,1628.1,1640.3,675.1,1053.4,1216.2,1122.2,589.3,1129.1,210.1,369.3,698.4,1078.6,1132.5,486.4,1365.1,688.9,1160.4,860.0,964.8,7358.4,7078.7,9758.2,7323.8,3552.9,1964.3,1782.9,30370.8,626.8,705.6,575.5,555.9,1121.6,8402.0,7515.1,6821.2,7592.1,7543.5,7784.0,5465.9,1530.5,2308.3,17986.9,3210.4,764.2,5745.6,17887.6,16449.8,19567.5,23367.5,6728.7,6055.3,5841.0,6860.0,310.0,620.7,7846.3,5990.6,8143.6,7416.6,2426.3
1794.6,362.4,254.6,1082.0,254.9,573.2,7686.5,685.1,216.6,114.6,228.1,302.7,0.0,315.5,551.3,244.4,2038.8,984.9,8040.0,6332.3,331.9,9298.5,432.8,722.7,641.5,24480.7,23300.7,23428.2,9389.1,281.7,190.9,237.6,538.6,126.7,746.1,84.7,953.4,291.9,1007.3,175.3,719.0,225.4,785.8,249.2,203.5,150.1,206.7,20815.3,5220.8,14617.5,1186.9,1230.3,370.1,276.2,329.4,177.4,318.7,7685.0,7701.9,8092.3,14477.1,14711.0,1968.8,2398.5,2051.5,1603.8,168.3,296.7,674.5,173.4,1337.9,425.2,583.3,3092.5,1491.8,504.5,19675.7,13277.1,20778.6,934.5,586.6,681.9,14579.8,20690.9,9803.5,11076.2,19468.5,14481.2,9228.2,15849.8,9870.5,15080.9,17707.0,1423.6,1420.3,800.8,1100.8,996.2,1065.5,622.5,930.6,189.1,455.0,618.4,880.1,912.5,552.0,1145.1,577.9,1103.7,694.5,755.6,7509.4,7229.7,9538.2,7103.8,3332.9,2115.3,1726.2,30150.8,387.9,468.6,336.6,621.5,1064.9,8553.0,7666.1,6972.2,7743.1,7694.5,7935.0,5245.9,1681.5,2459.3,17766.9,2990.4,797.4,5896.6,17667.6,16229.8,19347.5,23518.5,6508.7,5835.3,5621.0,6640.0,321.6,460.1,7997.3,5770.6,8294.6,7567.6,2206.3
1641.8,176.9,357.0,870.3,163.1,440.3,7533.7,418.5,174.8,371.4,512.0,118.8,331.6,0.0,338.5,188.8,2257.9,832.1,7887.2,6179.5,560.9,9560.4,442.7,537.1,528.6,24742.6,23562.6,23690.1,9651.0,84.5,261.2,144.5,447.6,211.2,479.5,280.9,800.6,43.2,854.5,216.1,628.0,191.9,586.0,118.1,193.8,216.5,490.6,20662.5,5482.7,14464.7,1034.1,1077.5,327.8,231.2,574.7,435.2,564.0,7532.2,7549.1,7939.5,14739.0,14972.9,2181.5,2245.7,2270.6,1451.0,296.5,235.7,925.6,457.3,1426.6,371.5,666.9,2939.7,1485.0,496.1,19937.6,13539.0,20625.8,667.9,670.2,809.1,14841.7,20538.1,10065.4,10923.4,19730.4,14743.1,9490.1,16111.7,10132.4,15342.8,17968.9,1660.1,1682.2,709.8,1085.4,1258.1,1154.2,621.3,1171.0,232.9,401.3,740.3,1120.5,1174.4,518.4,1407.0,730.8,1192.4,901.9,1006.7,7356.6,7076.9,9800.1,7365.7,3594.8,1962.5,1814.9,30412.7,649.6,703.5,598.3,587.9,1153.6,8400.2,7513.3,6819.4,7590.3,7541.7,7782.2,5507.8,1528.7,2306.5,18028.8,3252.3,796.2,5743.8,17929.5,16491.7,19609.4,23365.7,6770.6,6097.2,5882.9,6901.9,351.9,662.6,7844.5,6032.5,8141.8,7414.8,2468.2
1312.5,188.5,423.3,599.9,472.6,187.7,7204.4,151.6,358.0,538.3,705.9,309.4,607.7,357.4,0.0,498.3,2053.3,502.8,7557.9,5850.2,829.8,9470.0,311.0,224.2,198.2,24652.2,23472.2,23599.7,9560.6,371.1,453.6,432.5,182.9,457.1,212.6,579.0,471.3,346.4,525.2,511.9,357.2,486.0,276.3,399.2,503.3,526.0,665.1,20333.2,5392.3,14135.4,704.8,748.2,302.6,538.6,791.8,576.9,796.0,7202.9,7219.8,7610.2,14648.6,14882.5,1976.9,1916.4,2066.0,1121.7,488.9,545.2,835.2,632.0,1222.0,308.3,553.7,2610.4,1277.1,393.8,19847.2,13448.6,20296.5,401.0,557.0,695.4,14751.3,20208.8,9975.0,10594.1,19640.0,14652.7,9399.7,16021.3,10042.0,15252.4,17878.5,1455.5,1489.4,414.1,904.7,1167.7,949.6,407.8,1080.6,419.7,239.0,623.5,1029.0,1084.0,324.1,1316.6,623.5,987.8,811.5,916.3,7027.3,6747.6,9709.7,7275.3,3504.4,1633.2,1610.3,30322.3,735.3,906.5,684.0,389.9,949.0,8070.9,7184.0,6490.1,7261.0,7212.4,7452.9,5417.4,1199.4,1977.2,17938.4,3161.9,582.7,5414.5,17839.1,16401.3,19519.0,23036.4,6680.2,6006.8,5792.5,6811.5,366.0,676.7,7515.2,5942.1,7812.5,7085.5,2377.8
1789.1,299.9,357.3,1017.6,87.2,563.3,7681.0,565.8,233.3,310.2,418.2,243.4,244.5,157.0,485.8,0.0,2208.3,979.4,8034.5,6326.8,452.0,9468.0,549.4,684.4,651.6,24650.2,23470.2,23597.7,9558.6,179.8,282.7,169.7,570.6,214.3,626.8,193.8,947.9,173.7,1001.8,120.6,751.0,75.5,733.3,135.1,80.8,106.5,403.5,20809.8,5390.3,14612.0,1181.4,1224.8,436.0,97.2,465.8,374.0,455.1,7679.5,7696.4,8086.8,14646.6,14880.5,2138.3,2393.0,2221.0,1598.3,284.9,167.7,871.1,370.2,1458.3,492.2,686.0,3087.0,1593.0,604.1,19845.2,13446.6,20773.1,815.2,689.3,828.2,14749.3,20685.4,9973.0,11070.7,19638.0,14650.7,9397.7,16019.3,10040.0,15250.4,17876.5,1593.1,1589.8,832.8,1193.4,1165.7,1185.9,729.3,1127.2,274.8,522.0,759.4,1076.7,1082.0,626.4,1314.6,737.9,1224.1,891.1,952.2,7503.9,7224.2,9707.7,7273.3,3502.4,2109.8,1846.6,30320.3,584.7,594.6,533.4,695.9,1185.3,8547.5,7660.6,6966.7,7737.6,7689.0,7929.5,5415.4,1676.0,2453.8,17936.4,3159.9,904.2,5891.1,17837.1,16399.3,19517.0,23513.0,6678.2,6004.8,5790.5,6809.5,412.7,640.8,7991.8,5940.1,8289.1,7562.1,2375.8
2305.3,2079.1,1995.3,2526.8,2180.1,2018.0,8031.7,2198.3,2081.7,2006.5,1867.9,2203.6,1975.8,2254.1,2072.6,2162.2,0.0,2429.7,8385.2,6677.5,1796.3,9303.0,1812.7,2167.5,2086.3,23096.8,21993.3,22120.8,8081.7,2196.5,2047.3,2156.9,1983.4,2102.5,2259.3,2060.5,2398.2,2206.7,2452.1,2133.4,2035.2,2143.2,2230.6,2225.0,2121.1,2108.2,1861.5,20930.0,4142.2,14732.2,2541.9,2571.2,1944.3,2142.9,1764.4,1928.6,1786.6,8030.2,8047.1,8437.5,13643.3,13403.6,89.1,2428.7,68.8,2550.2,2011.2,2163.4,1532.6,1919.1,857.1,1927.3,1617.5,3790.3,1563.3,1758.4,18291.8,13281.6,20893.3,2392.7,1665.6,1539.7,13746.0,20805.6,8419.6,11421.4,18084.6,13647.4,9232.7,14542.4,8486.6,14247.1,16399.6,941.7,921.8,1995.1,1469.7,1333.2,1236.3,1931.8,1363.2,2029.4,1943.7,1550.8,1474.4,1412.8,1803.7,1138.9,1639.4,1145.4,1599.6,1540.2,7854.6,7344.4,9542.7,7108.3,3337.4,2875.1,437.4,28766.9,1677.1,1856.1,1760.8,1873.2,1144.8,8898.2,8011.3,7317.4,8088.3,8039.7,8280.2,4032.4,2610.5,2489.5,16459.5,1606.5,1794.1,6241.8,16360.2,15396.0,17963.6,23633.2,5124.8,4451.4,4237.1,5256.1,1932.1,1778.3,8342.5,4386.7,8639.8,7912.8,751.4
827.5,701.1,785.5,155.7,970.3,459.8,6719.4,446.7,870.6,900.5,1068.1,807.1,1022.9,855.1,522.7,996.0,2427.0,0.0,7072.9,5365.2,1192.0,9843.7,684.7,329.9,451.3,25025.9,23845.9,23973.4,9934.3,868.8,837.5,930.2,479.7,935.9,418.8,989.0,107.6,844.1,88.2,999.8,587.3,983.7,374.2,896.9,1001.0,1011.7,1027.3,19848.2,5766.0,13650.4,219.8,263.2,664.8,1036.3,1154.0,939.1,1158.2,6717.9,6734.8,7125.2,15022.3,15256.2,2350.6,1431.4,2439.7,636.7,853.5,1042.9,1208.9,994.2,1595.7,670.5,927.4,2125.4,1152.0,767.5,20220.9,13822.3,19811.5,313.1,930.7,1069.1,15125.0,19723.8,10348.7,10109.1,20013.7,15026.4,9773.4,16395.0,10415.7,15626.1,18252.2,1829.2,1863.1,566.7,1121.0,1541.4,1323.3,699.9,1454.3,819.6,618.7,997.2,1402.7,1457.7,697.8,1690.3,997.2,1361.5,1185.2,1290.0,6542.3,6262.6,10083.4,7649.0,3878.1,1148.2,1984.0,30696.0,1097.5,1268.7,1046.2,712.2,1322.7,7585.9,6699.0,6005.1,6776.0,6727.4,6967.9,5791.1,714.4,1492.2,18312.1,3535.6,788.1,4929.5,18212.8,16775.0,19892.7,22551.4,7053.9,6380.5,6166.2,7185.2,728.2,1038.9,7030.2,6315.8,7327.5,6600.5,2751.5
6668.6,7888.9,7973.3,7335.2,8158.1,7647.6,477.0,7634.5,8058.4,8088.3,8255.9,7994.9,8210.7,8042.9,7710.5,8183.8,8337.2,7227.2,0.0,2924.6,8350.7,15786.0,7788.2,7517.7,7639.1,29241.7,28138.2,28265.7,14226.6,8056.6,8025.3,8118.0,7667.5,8123.7,7606.6,8176.8,7308.3,8031.9,7299.9,8187.6,7660.2,8171.5,7562.0,8084.7,8188.8,8199.5,8215.1,17030.2,10287.1,10832.4,7106.4,7034.9,7852.6,8224.1,8312.9,8126.9,8316.6,519.2,540.5,56.5,19788.2,19548.5,8260.8,6069.4,8323.9,6641.3,8041.3,8230.7,8083.2,8182.0,7883.5,7858.3,7754.9,5318.6,6837.7,7804.8,24436.7,19764.6,16993.5,7500.9,7803.0,7892.3,19890.9,16905.8,14564.5,5063.1,24229.5,19792.3,15715.7,20687.3,14631.5,20392.0,22544.5,8012.1,8027.7,7634.5,7317.2,8415.7,7894.2,7606.1,8096.6,8007.4,7806.5,7812.6,8075.1,8250.3,7739.1,8361.2,7871.5,7932.4,8033.6,8144.9,841.4,5469.1,16025.7,13591.3,10706.2,6131.9,7894.2,34911.8,8136.4,8429.4,8136.9,7670.2,7770.5,846.7,753.0,1128.4,1322.1,1347.2,276.1,10177.3,6566.5,6055.8,22604.4,7751.4,7431.2,2641.0,22505.1,21540.9,24108.5,19733.4,11269.7,10596.3,10382.0,11401.0,7916.0,7991.9,220.4,10531.6,1616.4,714.7,8662.8
4927.2,6147.5,6231.9,5593.8,6416.7,5906.2,2477.7,5893.1,6317.0,6346.9,6514.5,6253.5,6469.3,6301.5,5969.1,6442.4,6595.8,5485.8,2831.2,0.0,6609.3,14044.6,6046.8,5776.3,5897.7,27500.3,26396.8,26524.3,12485.2,6315.2,6283.9,6376.6,5926.1,6382.3,5865.2,6435.4,5566.9,6290.5,5558.5,6446.2,5918.8,6430.1,5820.6,6343.3,6447.4,6458.1,6473.7,17813.1,8545.7,11615.3,5365.0,5293.5,6111.2,6482.7,6571.5,6385.5,6575.2,2476.2,2493.1,2883.5,18046.8,17807.1,6519.4,4328.0,6582.5,4899.9,6299.9,6489.3,6341.8,6440.6,6142.1,6116.9,6013.5,3577.2,5096.3,6063.4,22695.3,18023.2,17776.4,5759.5,6061.6,6150.9,18149.5,17688.7,12823.1,6361.3,22488.1,18050.9,13974.3,18945.9,12890.1,18650.6,20803.1,6270.7,6286.3,5893.1,5575.8,6674.3,6152.8,5864.7,6355.2,6266.0,6065.1,6071.2,6333.7,6508.9,5997.7,6619.8,6130.1,6191.0,6292.2,6403.5,2300.6,4394.7,14284.3,11849.9,8964.8,4390.5,6152.8,33170.4,6395.0,6688.0,6395.5,5928.8,6029.1,3344.2,2457.3,1763.4,3026.4,2979.6,2726.2,8435.9,4825.1,4314.4,20863.0,6010.0,5689.8,1181.7,20763.7,19799.5,22367.1,20516.3,9528.3,8854.9,8640.6,9659.6,6174.6,6250.5,2788.5,8790.2,3085.8,2358.8,6921.4
1988.8,637.0,448.8,1276.2,464.9,767.4,7880.7,943.5,475.4,313.3,149.5,577.3,274.6,541.3,825.9,447.0,1818.2,1179.1,8234.2,6526.5,0.0,9077.9,627.0,916.9,835.7,24260.1,23080.1,23207.6,9168.5,556.3,419.9,512.2,732.8,401.3,1004.5,359.3,1147.6,537.9,1201.5,418.2,913.2,428.0,980.0,520.7,405.9,393.0,229.8,21009.5,5000.2,14811.7,1381.1,1424.5,564.3,427.7,93.3,293.2,75.3,7879.2,7896.1,8286.5,14256.5,14490.4,1748.2,2528.2,1830.9,1798.0,397.3,448.2,487.9,247.6,1223.2,619.4,682.8,3286.7,1621.2,686.8,19455.1,13056.5,20972.8,1142.1,685.6,690.0,14359.2,20885.1,9582.9,11270.4,19247.9,14260.6,9007.6,15629.2,9649.9,14860.3,17486.4,1203.0,1199.7,995.0,1186.7,775.6,905.3,816.7,762.8,455.6,649.2,698.8,717.4,691.9,746.2,924.5,610.2,950.3,603.1,569.0,7703.6,7423.9,9317.6,6883.2,3112.3,2309.5,1608.2,29930.2,293.0,166.2,302.7,815.7,1054.6,8747.2,7860.3,7166.4,7937.3,7888.7,8129.2,5025.3,1875.7,2589.0,17546.3,2769.8,991.6,6090.8,17447.0,16009.2,19126.9,23712.7,6288.1,5614.7,5400.4,6419.4,515.8,489.4,8191.5,5550.0,8488.8,7761.8,1985.7
10511.2,9430.1,9166.2,9877.8,9307.1,9369.0,15381.7,9549.3,9301.0,9133.5,8994.9,9405.5,9102.8,9383.5,9423.6,9289.2,9200.8,9780.7,15735.2,14027.5,8923.3,0.0,9163.7,9518.5,9437.3,27110.2,23251.8,23379.3,9551.9,9384.5,9224.9,9340.4,9334.4,9229.5,9610.3,9187.5,9749.2,9380.1,9803.1,9260.4,9387.6,9270.2,9581.6,9352.0,9248.1,9235.2,8988.5,28280.0,5725.2,22082.2,9982.7,10026.1,9260.6,9269.9,8891.4,9055.6,8913.6,15380.2,15397.1,15787.5,10494.2,14662.1,9130.8,10634.6,9213.5,10399.6,9202.3,9290.4,8659.6,9046.1,8854.9,9263.4,8967.9,11455.6,9769.2,9077.2,22305.2,4579.0,28243.3,9743.7,8970.7,8940.1,10555.2,28155.6,12339.6,18771.4,22098.0,10399.1,157.2,15800.9,12399.3,8172.7,17658.1,8670.7,8667.4,9433.4,9471.8,8460.2,8887.2,9282.8,8715.9,9260.6,9294.7,8975.7,8811.6,8539.8,9154.7,8415.8,8887.1,8793.5,8830.3,8701.9,15204.6,14694.4,503.8,3213.0,6170.0,10911.1,9085.9,32780.3,8804.1,8983.1,8887.8,9224.2,8979.1,16248.2,15361.3,14667.4,15438.3,15389.7,15630.2,5794.7,10477.3,10695.4,17718.0,8116.4,9294.2,13591.8,17618.7,12319.8,21977.0,30983.2,10935.1,10261.7,10047.4,11066.4,9198.7,8905.3,15692.5,10197.0,15989.8,15262.8,9212.4
1485.8,321.7,282.6,773.2,567.0,264.4,7377.7,444.7,359.2,332.7,500.3,424.3,463.2,509.6,319.0,569.7,1861.6,676.1,7731.2,6023.5,624.2,9241.2,0.0,413.9,332.7,24423.4,23243.4,23370.9,9331.8,468.2,334.6,434.4,229.8,427.8,505.7,429.3,644.6,467.6,698.5,487.1,293.9,550.7,477.0,496.3,523.1,475.4,459.5,20467.3,5163.5,14269.5,878.1,921.5,161.9,600.8,594.3,379.4,599.0,7376.2,7393.1,7783.5,14419.8,14653.7,1785.2,1966.0,1874.3,1295.0,324.7,621.3,606.4,426.4,1030.3,146.4,324.9,2783.7,1059.0,111.1,19618.4,13219.8,20430.6,639.1,328.2,467.1,14522.5,20342.9,9746.2,10767.4,19411.2,14423.9,9170.9,15792.5,9813.2,15023.6,17649.7,1263.8,1297.7,377.4,692.3,938.9,757.9,189.7,851.8,306.9,190.1,398.3,801.3,855.2,125.3,1087.8,394.7,796.1,582.7,687.5,7200.6,6881.7,9480.9,7046.5,3275.6,1806.5,1418.6,30093.5,495.4,739.9,499.6,194.8,757.3,8244.2,7357.3,6663.4,7434.3,7385.7,7626.2,5188.6,1372.7,2026.8,17709.6,2933.1,364.6,5587.8,17610.3,16172.5,19290.2,23170.5,6451.4,5778.0,5563.7,6582.7,188.3,420.5,7688.5,5713.3,7985.8,7258.8,2149.0
1121.7,403.2,529.5,409.1,656.8,203.8,7013.6,116.8,572.7,644.5,812.1,493.6,766.9,541.6,223.5,682.5,2171.0,312.0,7367.1,5659.4,936.0,9587.7,428.7,0.0,195.3,24769.9,23589.9,23717.4,9678.3,555.3,581.5,616.7,223.7,671.8,118.5,733.0,280.5,530.6,334.4,696.1,335.0,670.2,70.9,583.4,687.5,710.2,771.3,20142.4,5510.0,13944.6,514.0,557.4,408.8,722.8,898.0,683.1,902.2,7012.1,7029.0,7419.4,14766.3,15000.2,2094.6,1725.6,2183.7,930.9,597.5,729.4,952.9,738.2,1339.7,414.5,671.4,2419.6,1172.3,511.5,19964.9,13566.3,20105.7,275.0,674.7,813.1,14869.0,20018.0,10092.7,10403.3,19757.7,14770.4,9517.4,16139.0,10159.7,15370.1,17996.2,1573.2,1607.1,307.6,861.9,1285.4,1067.3,443.9,1198.3,563.6,362.7,741.2,1146.7,1201.7,441.8,1434.3,741.2,1105.5,929.2,1034.0,6836.5,6556.8,9827.4,7393.0,3622.1,1442.4,1728.0,30440.0,841.5,1012.7,790.2,456.2,1066.7,7880.1,6993.2,6299.3,7070.2,7021.6,7262.1,5535.1,1008.6,1786.4,18056.1,3279.6,529.0,5223.7,17956.8,16519.0,19636.7,22845.6,6797.9,6124.5,5910.2,6929.2,472.2,782.9,7324.4,6059.8,7621.7,6894.7,2495.5
1254.7,338.7,459.3,542.1,610.3,131.5,7146.6,194.8,508.2,574.3,741.9,447.1,696.7,495.1,160.1,636.0,2100.8,445.0,7500.1,5792.4,865.8,9517.5,358.5,182.8,0.0,24699.7,23519.7,23647.2,9608.1,508.8,511.3,570.2,153.5,607.3,265.8,662.8,413.5,484.1,467.4,649.6,296.4,623.7,245.9,536.9,641.0,663.7,701.1,20275.4,5439.8,14077.6,647.0,690.4,338.6,676.3,827.8,612.9,832.0,7145.1,7162.0,7552.4,14696.1,14930.0,2024.4,1858.6,2113.5,1063.9,527.3,682.9,882.7,668.0,1269.5,344.3,601.2,2552.6,1217.0,441.3,19894.7,13496.1,20238.7,408.0,604.5,742.9,14798.8,20151.0,10022.5,10536.3,19687.5,14700.2,9447.2,16068.8,10089.5,15299.9,17926.0,1503.0,1536.9,358.1,905.9,1215.2,997.1,373.7,1128.1,493.4,292.5,671.0,1076.5,1131.5,371.6,1364.1,671.0,1035.3,859.0,963.8,6969.5,6689.8,9757.2,7322.8,3551.9,1575.4,1657.8,30369.8,771.3,942.5,720.0,386.0,996.5,8013.1,7126.2,6432.3,7203.2,7154.6,7395.1,5464.9,1141.6,1919.4,17985.9,3209.4,522.6,5356.7,17886.6,16448.8,19566.5,22978.6,6727.7,6054.3,5840.0,6859.0,402.0,712.7,7457.4,5989.6,7754.7,7027.7,2425.3
24469.0,24172.8,23934.2,24620.5,24075.1,24111.7,28260.9,24292.0,24069.0,23901.5,23762.9,24173.5,23870.8,24151.5,24166.3,24057.2,22567.4,24523.4,28614.4,26906.7,23691.3,26399.2,23906.4,24261.2,24180.0,0.0,19351.3,19478.8,16901.3,24152.5,23992.9,24108.4,24077.1,23997.5,24353.0,23955.5,24491.9,24148.1,24545.8,24028.4,24141.2,24038.2,24324.3,24120.0,24016.1,24003.2,23756.5,15330.8,21298.1,21616.4,24705.6,24734.9,24028.6,24037.9,23659.4,23823.6,23681.6,28259.4,28276.3,28666.7,22454.8,17925.3,22497.4,24250.0,22558.5,24713.9,23970.3,24058.4,23427.6,23814.1,22996.9,24021.0,23711.2,24334.8,23727.0,23845.2,5105.5,27866.3,15296.2,24486.4,23738.7,23594.9,22557.5,15381.2,14168.9,31650.6,4996.7,22536.6,26328.9,19064.1,14138.2,24627.1,18004.3,22836.7,22816.8,24158.8,23633.4,23228.2,23275.7,24025.5,23341.8,24028.6,24037.4,23644.5,23434.9,23307.8,23897.4,23033.9,23655.1,23182.0,23593.5,23469.9,28083.8,26001.3,26638.9,24413.6,23104.6,25038.8,22737.8,5759.5,23572.1,23751.1,23655.8,23966.9,23306.2,29127.4,28240.5,27546.6,28317.5,28268.9,28509.4,21348.4,24774.2,24310.8,18064.2,21166.7,23957.8,26471.0,17964.9,22653.3,13242.0,23602.1,18526.5,18614.0,18599.9,19211.2,23966.7,23673.3,28571.7,18435.4,28869.0,28142.0,22119.8
23955.6,23517.7,23253.8,23965.4,23394.7,23456.6,27775.7,23636.9,23388.6,23221.1,23082.5,23493.1,23190.4,23471.1,23511.2,23376.8,22054.0,23868.3,28129.2,26421.5,23010.9,23314.8,23251.3,23606.1,23524.9,19409.0,0.0,152.5,14009.8,23472.1,23312.5,23428.0,23422.0,23317.1,23697.9,23275.1,23836.8,23467.7,23890.7,23348.0,23475.2,23357.8,23669.2,23439.6,23335.7,23322.8,23076.1,25488.8,18451.1,31856.4,24070.3,24113.7,23348.2,23357.5,22979.0,23143.2,23001.2,27774.2,27791.1,28181.5,13165.9,8732.8,21984.0,23764.8,22045.1,24200.5,23289.9,23378.0,22747.2,23133.7,22483.5,23351.0,23055.5,23849.6,23213.6,23164.8,14670.9,18948.8,25508.2,23831.3,23058.3,23027.7,13268.6,25566.3,16681.3,31165.4,14814.9,13247.7,23211.9,9434.4,16741.0,15313.3,6266.2,22323.3,22303.4,23521.0,23120.0,22547.8,22762.3,23370.4,22803.5,23348.2,23382.3,23063.3,22899.2,22627.4,23242.3,22503.4,22974.7,22668.6,22917.9,22789.5,27598.6,27088.4,22898.7,21336.6,20257.6,24525.4,22224.4,13655.8,22891.7,23070.7,22975.4,23311.8,22792.8,28642.2,27755.3,27061.4,27832.3,27783.7,28024.2,18501.4,24260.8,23825.6,6326.1,20510.4,23381.8,25985.8,6226.8,11684.4,21493.0,33849.0,20827.8,20915.3,20901.2,21512.5,23286.3,22992.9,28086.5,20736.7,28383.8,27656.8,21606.4
24052.8,23614.9,23351.0,24062.6,23491.9,23553.8,27872.9,23734.1,23485.8,23318.3,23179.7,23590.3,23287.6,23568.3,23608.4,23474.0,22151.2,23965.5,28226.4,26518.7,23108.1,23412.0,23348.5,23703.3,23622.1,19477.1,219.8,0.0,14107.0,23569.3,23409.7,23525.2,23519.2,23414.3,23795.1,23372.3,23934.0,23564.9,23987.9,23445.2,23572.4,23455.0,23766.4,23536.8,23432.9,23420.0,23173.3,25556.9,18548.3,31924.5,24167.5,24210.9,23445.4,23454.7,23076.2,23240.4,23098.4,27871.4,27888.3,28278.7,13263.1,8830.0,22081.2,23862.0,22142.3,24297.7,23387.1,23475.2,22844.4,23230.9,22580.7,23448.2,23152.7,23946.8,23310.8,23262.0,14739.0,19046.0,25576.3,23928.5,23155.5,23124.9,13365.8,25634.4,16778.5,31262.6,14883.0,13344.9,23309.1,9531.6,16838.2,15410.5,6363.4,22420.5,22400.6,23618.2,23217.2,22645.0,22859.5,23467.6,22900.7,23445.4,23479.5,23160.5,22996.4,22724.6,23339.5,22600.6,23071.9,22765.8,23015.1,22886.7,27695.8,27185.6,22995.9,21433.8,20354.8,24622.6,22321.6,13723.9,22988.9,23167.9,23072.6,23409.0,22890.0,28739.4,27852.5,27158.6,27929.5,27880.9,28121.4,18598.6,24358.0,23922.8,6423.3,20607.6,23479.0,26083.0,6324.0,11656.6,21590.2,33917.1,20925.0,21012.5,20998.4,21609.7,23383.5,23090.1,28183.7,20833.9,28481.0,27754.0,21703.6
