0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
23016.6,4593259.0,129733.8,2052.6,2968.5,7078.4,1883.3,3797.6,1452.9,13521.1,23138.3,6205.6,4970.5,1587.4,2560.7,14638.2,6563.5,0.0,1922.8,4676.9,390.8,129356.2,14743.2,9633.1,19866.3,131630.4,405614.4,377183.0,314963.5,10671.1,284087.5,18388.6,241612.7,491486.7,5653.7,3005.3,6894.1,126764.0,126285.3,181480.0,394946.6,55794.2,3139.6,1938.0,3220.4,3666.9,102652.2,102760.6,124709.8
22645.6,4594691.0,129362.9,1147.0,2903.0,5891.0,508.3,5880.9,1378.7,14949.9,24567.0,5834.6,6399.3,524.9,3809.7,14267.3,5513.9,1612.8,0.0,4169.8,1918.0,128985.2,16175.1,8194.2,19495.4,131259.5,405243.5,378614.8,316395.3,12102.9,285519.3,19817.4,243044.5,492918.5,7082.4,2198.1,6523.1,126393.1,125914.3,182911.8,396378.4,57226.0,4409.5,3246.1,3045.9,4936.7,104084.0,104192.4,124338.9
18977.7,4595529.0,125694.9,4209.4,2657.0,3039.5,5732.8,7464.3,5654.5,14013.5,23630.7,2161.2,6530.0,5436.9,6488.6,10599.3,2524.6,4381.5,4760.3,0.0,4682.8,125317.3,17012.9,5594.2,15827.4,127591.5,401575.6,379452.7,317233.2,12940.8,286357.2,18881.0,243882.4,493756.4,7167.5,6290.7,2849.7,122725.1,122246.4,183749.7,397216.2,58063.9,6519.2,5865.9,7314.7,7014.3,104921.9,105030.3,120670.9
23051.9,4592601.0,129769.1,2113.1,3003.9,7113.7,1943.8,3573.2,1132.0,13556.4,30829.8,6240.9,5005.8,1647.9,2315.5,14673.5,6598.9,342.3,1983.3,4712.2,0.0,129391.5,14085.4,9668.4,19901.7,131665.8,405649.8,376525.2,314305.7,10013.3,283429.7,18423.9,240954.9,490828.9,5689.0,2608.7,6929.4,126799.4,126320.6,180822.2,394288.7,55136.3,2915.3,1752.0,2826.7,3442.6,101994.4,102102.8,124745.1
119497.0,4455815.0,17307.6,126736.2,125815.7,121752.2,127523.8,139614.9,128813.1,138381.0,143389.9,122825.0,134896.4,127812.0,129647.3,113792.7,121441.6,127540.1,127287.1,123402.0,127841.5,0.0,144095.0,120648.6,108047.1,20483.4,317776.3,476633.5,414413.9,140238.6,393040.3,138640.3,374407.7,590937.1,135697.6,128817.5,132630.7,14529.1,11129.0,314275.0,491655.6,183713.7,138003.4,129024.6,129443.9,137972.1,199361.2,199469.6,15625.9
33610.3,4580682.0,145434.3,16773.5,15113.9,19562.5,16418.6,12083.2,15252.3,7187.0,18910.6,17181.3,9767.3,16038.9,12775.5,27122.3,19047.6,15015.5,16458.1,17161.0,14817.9,145056.6,0.0,22117.2,32350.4,147330.9,410288.0,367347.4,305127.8,4287.2,269196.0,11616.4,226721.2,481651.0,8719.9,16594.6,17914.1,142464.5,141985.8,166588.5,382369.5,40902.7,11432.9,13329.3,16812.6,10642.6,90075.2,90183.6,140410.3
15751.2,4533909.5,122468.5,7098.5,7682.0,2064.1,7886.1,12489.3,8988.6,19038.5,28655.7,5408.2,11554.9,8174.3,11513.6,6634.5,2507.3,9406.4,7649.4,5268.3,9707.8,122090.9,22037.9,0.0,12601.0,124365.1,398349.1,384477.7,322258.1,17965.7,291382.1,23906.0,248907.3,498781.3,12192.5,9179.8,5171.0,119498.7,119020.0,188774.6,402241.2,63088.8,11544.2,10890.9,9806.2,12039.2,109946.8,110055.2,117444.5
7766.8,4525925.0,108282.7,18763.0,17842.5,13779.0,19550.6,22649.7,20839.9,28874.8,33883.7,15568.7,21715.4,19838.8,21674.1,5819.5,13468.4,19566.9,19313.9,15428.8,19868.3,107905.1,32198.4,12675.4,0.0,110179.3,390364.7,388291.9,326072.3,28126.2,301542.6,29134.0,259067.8,502595.5,22352.9,20844.3,15331.5,105312.9,104834.2,198935.1,403314.0,73249.3,21704.6,21051.4,21470.7,22199.7,111019.6,111128.0,103258.7
121765.2,4476237.0,3859.6,129004.4,128083.9,124020.4,129792.0,141883.2,131081.4,140649.2,145658.2,125093.2,137164.6,130080.2,131915.5,116060.9,123709.8,129808.3,129555.3,125670.2,130109.7,20777.2,146363.3,122916.8,110315.4,0.0,338348.5,478901.7,416682.2,142506.8,395308.5,140908.5,376675.9,593205.4,137965.8,131085.7,134898.9,7245.5,10010.1,316543.2,493923.8,185981.9,140271.7,131292.8,131712.2,140240.3,201629.5,201737.9,8831.7
384659.8,4176431.5,334847.3,404707.8,400590.6,399723.8,405495.3,404777.8,403536.4,403543.8,408552.8,398168.2,400059.3,403318.8,404066.9,392622.0,399413.2,402263.4,405258.6,401373.5,402331.5,317767.9,409257.9,398620.1,386916.3,338023.1,0.0,444818.6,461002.8,405401.4,517642.3,403803.1,639570.6,428999.2,400860.5,406789.1,397793.5,332068.8,328668.7,579437.9,208691.5,448876.6,403166.3,403444.2,407415.5,403135.0,327399.3,328401.0,333165.6
385893.0,4356720.0,476796.6,379372.8,377713.1,382161.7,379017.9,374682.5,377851.6,362424.1,353084.9,379780.6,374870.8,378638.2,375374.8,389721.6,381646.9,377614.8,379057.4,379760.3,377417.2,476418.9,365332.5,384716.4,389523.4,478693.2,444137.4,0.0,63452.0,368533.9,120595.3,357217.0,224967.3,119921.0,373591.7,379193.9,380513.3,473826.8,473348.1,301336.5,235633.6,321618.1,374032.2,375928.6,379411.9,373241.9,310053.6,309688.4,471772.6
323800.0,4420105.0,414703.6,317279.7,315620.1,320068.7,316924.8,312589.5,315758.6,300331.1,290991.9,317687.6,312777.8,316545.2,313281.7,327628.5,319553.8,315521.7,316964.3,317667.2,315324.1,414325.9,303239.5,322623.4,327430.4,416600.2,461010.4,63475.1,0.0,306440.9,93072.8,295124.0,197444.8,177778.7,311498.7,317100.9,318420.3,411733.8,411255.1,281157.0,252506.6,259525.1,311939.2,313835.6,317318.9,311148.8,247960.6,247595.4,409679.6
29673.2,4584128.0,141497.2,13214.5,10064.9,14513.5,12859.7,8524.3,11693.4,7529.2,22356.5,12132.3,6338.2,12480.0,9216.5,22073.3,13998.6,11456.5,12899.1,12112.0,11258.9,141119.5,4390.5,17068.2,27301.4,143393.8,406350.9,368051.9,305832.3,0.0,274956.3,12396.7,232481.5,482355.5,5331.6,13035.7,12865.1,138527.4,138048.6,172348.8,385815.4,46663.0,7874.0,9770.4,13253.7,7083.6,93521.0,93629.4,136473.2
302429.6,4487458.0,393333.1,286374.7,284715.1,289163.7,286019.8,281684.5,284853.6,280503.5,269621.5,286782.6,281872.8,285640.2,282376.7,296723.5,288648.8,284616.7,286059.3,286762.2,284419.1,392955.5,272334.4,291718.4,301951.7,395229.8,517978.9,121216.8,93465.9,275535.9,0.0,273753.5,104351.2,235520.5,280593.7,286195.9,287515.3,390363.4,389884.6,180720.4,309475.1,228620.1,281034.2,282930.6,286413.9,280243.8,280317.2,280425.6,388309.1
27578.8,4571850.5,139402.8,20072.7,17416.4,21335.3,19903.4,21637.3,19364.7,5127.8,4751.2,19413.1,13427.7,19607.6,22329.5,31402.7,20820.5,18552.1,19942.9,18933.8,18232.7,139025.1,10841.8,23890.0,31209.1,141299.4,404256.5,358515.8,296296.3,12351.4,274922.7,0.0,235684.4,472819.5,13107.4,20841.4,20358.2,136433.0,135954.2,175551.7,373538.0,49865.9,20987.0,22883.4,21059.4,20196.7,81243.6,81352.0,134378.8
258615.5,4591413.5,374820.9,243809.6,242150.0,246598.6,243454.7,239119.3,242288.5,237938.4,238375.7,244217.4,239307.7,243075.0,239811.6,254158.4,246083.7,242051.6,243494.2,244197.1,241854.0,374443.3,229769.3,249153.3,259386.5,376717.5,639674.6,225172.3,197421.3,232970.8,104319.3,235822.7,0.0,339475.9,238028.5,243630.8,244950.2,371851.1,371372.4,76442.0,413458.5,186054.9,238469.0,240365.4,243848.8,237678.7,261804.9,261913.3,369796.9
500700.7,4248595.0,591604.3,494180.4,492520.8,496969.4,493825.5,489490.2,492659.3,477231.8,467892.7,494588.3,489678.5,493445.9,490182.4,504529.2,496454.5,492422.4,493865.0,494567.9,492224.8,591226.6,480140.2,499524.1,504331.1,593500.9,429480.0,120917.7,178259.7,483341.6,235403.0,472024.7,339775.0,0.0,488399.3,494001.6,495321.0,588634.5,588155.7,416144.2,223396.4,436425.8,488839.8,490736.3,494219.6,488049.5,424861.3,424496.1,586580.3
25414.3,4585627.0,136029.3,7375.5,4881.6,9476.2,7206.2,5530.0,6667.5,8544.7,18161.8,6949.1,1047.4,6910.3,5510.5,17036.0,8961.3,5854.9,7245.7,7074.7,5535.4,135651.6,8624.4,12030.9,22264.1,137925.9,400883.0,372292.1,310072.5,5336.7,280796.4,13412.2,238321.6,486595.8,0.0,8144.2,7681.8,133059.5,132580.8,178188.9,387314.2,52503.1,3918.5,5261.6,8362.2,3783.4,95019.9,95128.3,131005.3
24604.5,4595813.0,131321.7,2632.9,4938.3,8163.8,1920.7,5203.1,1760.6,16015.5,34041.4,7627.3,7464.9,1897.3,3964.4,16226.1,7803.1,2801.4,2035.4,5612.9,2811.3,130944.1,17297.0,9673.2,21454.2,133218.4,407202.4,379736.8,317517.2,13224.8,286641.2,20883.0,244166.4,494040.4,8148.1,0.0,8315.8,128352.0,127873.2,184033.7,397500.3,58347.9,5355.7,3769.5,679.5,5850.8,105205.9,105314.3,126297.7
16018.7,4596022.5,122736.0,6600.5,4549.7,3195.5,7388.1,9357.0,7547.2,14650.6,24317.0,555.9,6786.4,7329.6,8381.3,9980.8,2884.4,6274.2,7151.4,2546.6,6575.5,122358.3,17506.6,4976.5,15050.6,124632.6,398616.6,379946.4,317726.8,13434.4,286850.8,19567.3,244376.1,494250.1,7469.5,8681.8,0.0,119766.2,119287.4,184243.3,397709.9,58557.5,8411.9,7758.6,9308.2,8258.5,105415.5,105524.0,117712.0
116517.7,4470279.0,4168.1,123756.9,122836.4,118772.9,124544.5,136635.6,125833.8,135401.7,140410.6,119845.7,131917.1,124832.7,126668.0,110813.4,118462.3,124560.8,124307.8,120422.7,124862.2,14818.8,141115.7,117669.3,105067.8,7479.0,332390.1,473654.2,411434.6,137259.3,390060.9,135661.0,371428.4,587957.8,132718.3,125838.2,129651.4,0.0,4051.7,311295.7,488676.3,180734.4,135024.1,126045.3,126464.6,134992.8,196381.9,196490.3,1891.2
115907.5,4467024.0,6463.1,123146.7,122226.2,118162.7,123934.3,136025.4,125223.6,134791.5,139800.4,119235.5,131306.9,124222.5,126057.8,110203.2,117852.1,123950.6,123697.5,119812.5,124252.0,11564.1,140505.5,117059.1,104457.6,9638.9,329135.3,473044.0,410824.4,136649.1,389450.8,135050.8,370818.2,587347.6,132108.1,125228.0,129041.2,3684.6,0.0,310685.5,488066.1,180124.2,134413.9,125435.1,125854.4,134382.6,195771.7,195880.1,4558.6
198324.2,4667648.5,314529.6,183518.3,181858.7,186307.3,183163.4,178828.0,181997.2,177647.1,178084.4,183926.1,179016.4,182783.8,179520.3,193867.1,185792.4,181760.3,183202.9,183905.8,181562.7,314151.9,169478.0,188862.0,199095.2,316426.2,579383.3,301407.6,281397.4,172679.5,180554.6,175531.4,75925.5,415711.2,177737.3,183339.5,184658.9,311559.8,311081.1,0.0,411393.9,125763.7,178177.8,180074.1,183557.5,177387.4,201513.6,201622.0,309505.6
402466.9,4198707.5,492226.8,397108.3,392374.8,396293.7,396753.4,392418.0,395587.1,378997.9,369658.8,394147.5,388386.0,396373.7,393110.3,406290.8,395778.8,395350.3,396792.9,393892.2,395152.7,491849.2,381622.5,398848.3,406097.3,494123.5,208898.6,236414.1,252598.3,386269.4,309237.8,373790.8,413695.4,222671.1,387109.0,396929.4,395246.3,489257.1,488778.3,409653.9,0.0,383794.6,391767.7,393664.1,397147.4,390977.4,293573.5,293208.3,487202.8
73467.1,4678151.0,185291.1,58661.2,57001.6,61450.2,58306.4,53971.0,57140.1,52790.1,53227.3,59069.1,54159.3,57926.7,54663.2,69010.0,60935.4,56903.2,58345.9,59048.7,56705.6,184913.5,44621.0,64004.9,74238.2,187187.8,450144.8,321521.1,259301.5,47822.4,228425.5,50674.3,185950.7,435824.7,52880.2,58482.4,59801.8,182321.4,181842.6,125818.0,385048.1,0.0,53320.7,55217.1,58700.4,52530.4,99885.4,99993.9,180267.1
24969.2,4591205.0,131686.4,5250.0,4921.1,9031.0,4895.1,1611.5,3728.9,11679.6,29433.7,8158.2,4254.2,4515.5,1680.7,16590.8,8516.2,3374.1,4934.6,6629.5,3176.5,131308.8,12689.3,11585.7,21819.0,133583.1,403228.9,375129.1,312909.5,8617.1,282033.5,16547.1,239558.7,489432.7,4606.8,5090.2,8846.7,128716.7,128237.9,179426.0,392892.6,53740.2,0.0,1760.2,5308.2,800.5,100598.2,100706.6,126662.4
24159.8,4592030.0,130877.0,4124.3,4111.7,8221.6,3769.4,1887.9,2603.1,12785.8,30258.7,7348.8,5055.1,3389.7,820.2,15781.4,7706.8,2333.0,3808.9,5820.1,2135.4,130499.4,13514.3,10776.3,21009.5,132773.7,406757.7,375954.1,313734.5,9442.1,282858.5,17653.3,240383.8,490257.8,5297.2,3850.8,8037.3,127907.3,127428.5,180251.0,393717.6,54565.2,1542.6,0.0,4068.8,2037.6,101423.2,101531.7,125853.0
24722.4,4596220.5,131439.6,3063.2,5555.3,8281.7,2689.0,5610.8,2168.3,16423.2,34449.0,8140.9,7872.6,2357.7,4372.0,16344.0,7921.0,3209.1,2495.8,6126.4,3219.0,131062.0,17704.6,9791.1,21572.1,133336.3,407320.3,380144.4,317924.9,13632.5,287048.9,21290.7,244574.1,494448.1,8555.8,563.2,8829.4,128469.9,127991.1,184441.4,397907.9,58755.6,5763.4,4177.2,0.0,6258.4,105613.6,105722.0,126415.6
25598.2,4589552.5,132315.4,5963.4,5550.2,9660.0,5608.6,1952.8,4442.3,11123.3,27780.9,8176.7,3782.5,5228.9,2097.1,17219.8,9145.2,4003.1,5648.1,7258.5,3805.5,131937.8,11036.5,12214.7,22448.0,134212.1,403215.7,373476.3,311256.8,6964.4,280380.8,15990.8,237906.0,487780.0,3971.7,6199.0,9594.7,129345.7,128866.9,177773.3,391239.8,52087.5,789.6,2389.2,6416.9,0.0,98945.5,99053.9,127291.4
109635.4,4491921.5,199395.3,104276.8,99543.3,103462.2,103921.9,99586.5,102755.6,86166.4,76827.3,101316.0,95554.5,103542.2,100278.8,113459.3,102947.3,102518.8,103961.4,101060.7,102321.2,199017.7,88791.0,106016.9,113265.7,201292.0,327477.3,310522.6,248303.0,93437.9,279793.3,80959.3,261160.8,424826.3,94277.5,104097.9,102414.8,196425.6,195946.8,201028.0,293609.1,99565.5,98936.2,100832.6,104315.9,98145.9,0.0,643.2,194371.3
111821.8,4491420.0,201581.7,106463.1,101729.6,105648.5,106108.3,101772.9,104942.0,88352.8,79013.7,103502.4,97740.9,105728.6,102465.1,115645.7,105133.7,104705.1,106147.8,103247.0,104507.5,201204.1,90977.4,108203.2,115452.1,203478.4,328491.3,310021.1,247801.5,95624.3,281979.7,83145.7,263347.1,424324.8,96463.9,106284.3,104601.2,198612.0,198133.2,203214.4,293107.6,101751.9,101122.6,103019.0,106502.3,100332.3,365.2,0.0,196557.7
114657.7,4470990.0,5516.1,121896.9,120976.4,116912.9,122684.5,134775.7,123973.9,133541.8,138550.7,117985.7,130057.1,122972.8,124808.0,108953.4,116602.3,122700.9,122447.8,118562.7,123002.2,15530.1,139255.8,115809.3,103207.9,8826.9,333101.3,471794.2,409574.7,135399.3,388201.0,133801.0,369568.4,586097.9,130858.4,123978.2,127791.4,2546.3,4762.9,309435.7,486816.3,178874.4,133164.2,124185.3,124604.7,133132.9,194522.0,194630.4,0.0
